a,b,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,vol_total,trk_vol
5181,5189,0.24,2,0.45,0.66,31,41,1,1800,2,2022.51,275
5182,5173,0.3,1,0.57,0.57,31,41,1,1800,2,635.27,50
5182,5193,0.46,2,0.87,0.87,31,41,1,1800,2,405.76,37
5183,5176,0.19,1,0.32,0.32,31,32,3,6299,2,1767.87,100
5183,5199,0.45,2,0.76,0.81,31,32,3,6299,2,3808.59,132
5184,5168,1.07,1,1.64,1.64,52,43,1,751,2,169.98,18
5184,5259,3.24,2,4.99,4.99,52,43,1,751,2,164.49,13
5185,5167,0.56,1,0.86,0.87,32,23,2,3317,2,1208.47,122
5185,5190,0.18,2,0.35,0.35,31,42,1,1715,2,117.95,19
5185,5216,0.76,2,1.2,1.54,31,23,2,3317,2,2739.59,134
5186,5180,0.23,1,0.47,0.47,31,43,1,1310,2,130.29,8
5186,5198,0.36,2,0.72,0.73,31,43,1,1310,2,613.7,27
5187,5179,0.25,1,0.39,0.41,31,23,2,3317,2,1726.82,222
5187,5200,0.38,2,0.6,0.68,31,23,2,3317,2,2206.26,217
5188,5178,0.32,1,0.65,0.65,31,43,1,1310,2,302.19,30
5188,5194,0.26,2,0.51,0.6,31,43,1,1310,2,1169.76,43
5189,5181,0.24,1,0.45,0.51,31,41,1,1800,2,1464.8,256
5189,5191,0.07,2,0.12,0.17,31,41,1,1800,2,1996.57,270
5190,5185,0.18,1,0.35,0.35,31,42,1,1715,2,633.28,20
5190,5195,0.58,2,1.12,1.12,31,42,1,1715,2,117.95,19
5191,5189,0.07,1,0.12,0.13,31,41,1,1800,2,1453.92,253
5191,5204,0.4,2,0.74,1.05,31,41,1,1800,2,1975.04,269
5192,5171,0.94,1,1.56,1.56,31,32,1,2097,2,530.25,27
5192,5174,0.7,1,1.36,1.36,33,42,1,1521,2,485.12,25
5192,5196,0.26,2,0.5,0.5,31,42,1,1715,2,250.08,19
5193,5182,0.46,1,0.87,0.87,31,41,1,1800,2,255.56,33
5193,5198,0.14,2,0.27,0.27,31,41,1,1800,2,405.76,37
5194,5188,0.26,1,0.51,0.51,31,43,1,1310,2,536.74,45
5194,5208,0.26,2,0.53,0.62,31,43,1,1310,2,1152.19,43
5195,5190,0.58,1,1.12,1.13,31,42,1,1715,2,633.28,20
5195,5212,0.74,2,1.44,1.44,31,42,1,1715,2,311.25,16
5196,5192,0.26,1,0.5,0.5,31,42,1,1715,2,450.02,17
5196,5201,0.15,2,0.3,0.3,31,42,1,1715,2,565.46,32
5197,5161,2.28,1,2.97,2.97,52,31,1,2056,2,134.34,25.65
5198,5186,0.36,1,0.72,0.72,31,43,1,1310,2,266.24,29
5198,5193,0.14,1,0.27,0.27,31,41,1,1800,2,255.56,33
5198,5206,0.23,2,0.45,0.45,31,42,1,1715,2,228.67,28
5198,5217,0.4,2,0.8,0.82,31,43,1,1310,2,727.67,27
5199,5183,0.45,1,0.76,0.76,31,32,3,6299,2,2138.29,138
5199,5218,1.01,2,1.96,1.96,31,42,1,1715,2,102.69,4
5199,5227,0.51,2,0.86,0.92,31,32,3,6299,2,3824.52,130
5200,5187,0.38,1,0.6,0.64,31,23,2,3317,2,1829.12,236
5200,5210,0.2,2,0.31,0.35,31,23,2,3317,2,2131.87,213
5201,5196,0.15,1,0.3,0.3,31,42,1,1715,2,662.65,25
5201,5205,0.11,2,0.22,0.22,31,42,1,1715,2,565.46,32
5202,5151,2.45,1,2.94,3.04,31,17,2,7631,2,3487.53,400
5202,5203,0.06,2,0.09,0.11,31,23,2,3317,2,2529.31,410
5203,5202,0.06,1,0.09,0.16,31,23,2,3317,2,3650.12,418
5203,5204,0.12,2,0.2,0.25,31,23,2,3317,2,2609.81,406
5204,5191,0.4,1,0.74,0.83,31,41,1,1800,2,1436.07,252
5204,5203,0.12,1,0.2,0.34,31,23,2,3317,2,3551.66,415
5204,5207,0.13,2,0.2,0.23,42,23,2,3538,2,2416.78,358
5204,5220,0.29,2,0.48,0.52,31,32,1,2097,2,1344.88,275
5205,5175,2.07,1,4.44,4.44,31,44,1,1294,2,63.99,1
5205,5201,0.11,1,0.22,0.22,31,42,1,1715,2,662.65,25
5205,5248,1.02,2,1.98,1.98,31,42,1,1715,2,501.47,31
5206,5198,0.23,1,0.45,0.45,31,42,1,1715,2,143.97,25
5206,5213,0.13,2,0.25,0.25,31,42,1,1715,2,228.67,28
5207,5204,0.13,1,0.2,0.25,42,23,2,3538,2,2876.18,361
5207,5211,0.12,2,0.19,0.22,42,23,2,3538,2,2465.87,345
5208,5194,0.26,1,0.53,0.53,31,43,1,1310,2,529.24,44
5208,5214,0.15,2,0.29,0.33,31,43,1,1310,2,1098.68,39
5209,5166,1.16,1,2.32,2.47,31,43,1,1310,2,904.56,107
5209,5221,0.24,2,0.49,0.5,31,43,1,1310,2,647.06,130
5210,5200,0.2,1,0.31,0.33,31,23,2,3317,2,1783.29,232
5210,5235,0.42,2,0.66,0.77,31,23,2,3317,2,2349.41,242
5211,5207,0.12,1,0.19,0.24,42,23,2,3538,2,2836.25,347
5211,5214,0.27,2,0.42,0.49,42,23,2,3538,2,2500.64,338
5212,5195,0.74,1,1.44,1.44,31,42,1,1715,2,541.78,23
5212,5215,0.26,2,0.51,0.52,31,42,1,1715,2,963.46,52
5213,5206,0.13,1,0.25,0.25,31,42,1,1715,2,143.97,25
5213,5221,0.21,2,0.41,0.41,31,42,1,1715,2,228.67,28
5214,5208,0.15,1,0.29,0.29,31,43,1,1310,2,517.58,39
5214,5211,0.27,1,0.42,0.53,42,23,2,3538,2,2849.98,350
5214,5219,0.18,2,0.29,0.34,42,23,2,3538,2,2562.39,336
5214,5228,0.19,2,0.4,0.4,31,44,2,2662,2,447.89,21
5215,5212,0.26,1,0.51,0.53,31,42,1,1715,2,1021.3,61
5215,5222,0.24,2,0.47,0.47,31,42,1,1715,2,441.59,13
5215,8911,1.05,1,2.52,2.91,31,46,1,985,2,844.98,39
5216,5185,0.76,1,1.2,1.21,31,23,2,3317,2,1122.39,123
5216,5233,0.25,2,0.39,0.5,31,23,2,3317,2,2777.24,138
5217,5198,0.4,1,0.8,0.8,31,43,1,1310,2,314.7,28
5217,5236,0.27,2,0.55,0.56,31,43,1,1310,2,640.42,22
5218,5199,1.01,1,1.96,1.96,31,42,1,1715,2,433.28,6
5218,5248,1.01,2,1.96,1.96,31,42,1,1715,2,102.69,4
5219,5214,0.18,1,0.29,0.34,42,23,2,3538,2,2530.79,347
5219,5229,0.35,2,0.56,0.63,42,23,2,3538,2,2272.22,352
5220,5204,0.29,1,0.48,0.51,31,32,1,2097,2,1288.35,264
5220,5234,0.19,2,0.32,0.36,31,32,1,2097,2,1472.35,298
5221,5209,0.24,1,0.49,0.53,31,43,1,1310,2,983.88,127
5221,5213,0.21,1,0.41,0.41,31,42,1,1715,2,143.97,25
5221,5247,0.39,2,0.73,0.74,31,41,1,1800,2,875.73,158
5222,5215,0.24,1,0.47,0.49,31,42,1,1715,2,991.88,17
5222,5232,0.35,2,0.68,0.68,31,42,1,1715,2,441.59,13
5223,5158,1.74,2,1.61,1.75,32,12,3,11621,0,6958.47,1143.7
5224,5271,0.8,1,0.74,0.88,31,12,3,13672,0,10223.63,1177.7
5225,5230,0.12,2,0.29,0.29,31,72,1,1677,0,366.86,14
5226,5241,0.31,1,0.34,0.34,31,91,2,6773,0,198.34,0
5227,5199,0.51,1,0.86,0.86,31,32,3,6299,2,1823.63,134
5227,5253,0.44,2,0.73,0.85,31,32,3,6299,2,4828.88,157
5228,5214,0.19,1,0.4,0.4,31,44,2,2662,2,247.75,22
5228,5237,0.13,2,0.28,0.28,31,44,2,2662,2,594.27,25
5229,5219,0.35,1,0.56,0.73,42,23,2,3538,2,2999.22,359
5229,5230,0.05,2,0.08,0.09,42,23,2,3538,2,2272.22,352
5230,5229,0.05,1,0.08,0.09,42,23,2,3538,2,2220.87,328
5230,5231,0.04,2,0.06,0.07,42,23,2,3538,2,2639.08,366
5231,5226,0.24,1,0.57,0.57,31,72,1,1677,0,198.34,0
5231,5230,0.04,1,0.06,0.07,42,23,2,3538,2,2220.87,328
5231,5235,0.12,2,0.19,0.22,42,23,2,3538,2,2440.74,366
5232,5222,0.35,1,0.68,0.7,31,42,1,1715,2,991.88,17
5232,5246,0.57,2,1.1,1.1,31,42,1,1715,2,396.4,13
5233,5216,0.25,1,0.39,0.4,31,23,2,3317,2,1135.96,131
5233,5249,0.67,2,1.05,1.05,31,23,2,3317,2,720.66,120
5233,5254,0.4,2,0.63,0.93,31,23,2,3317,2,3187.7,206
5234,5220,0.19,1,0.32,0.35,31,32,1,2097,2,1392.51,288
5234,5242,0.17,2,0.29,0.36,31,32,1,2097,2,1801.99,329
5235,5210,0.42,1,0.66,0.72,31,23,2,3317,2,1962.34,267
5235,5231,0.12,1,0.19,0.21,42,23,2,3538,2,2220.87,328
5235,5239,0.26,2,0.41,0.42,31,23,2,3317,2,1144.09,173
5235,5240,0.1,2,0.17,0.24,42,23,2,3538,2,3278.52,245
5236,5217,0.27,1,0.55,0.55,31,43,1,1310,2,253.14,24
5236,5250,0.26,2,0.52,0.53,31,43,1,1310,2,596.01,17
5237,5228,0.13,1,0.28,0.28,31,44,2,2662,2,369.87,23
5237,5243,0.15,2,0.32,0.32,31,44,2,2662,2,844.97,55
5238,5162,1.79,1,3.58,3.58,33,43,1,1217,2,256.17,13
5238,5272,0.61,2,1.22,1.22,33,43,1,1217,2,171.73,13
5239,5235,0.26,1,0.41,0.45,31,23,2,3317,2,1977.8,165
5239,5245,0.25,2,0.4,0.4,31,23,2,3317,2,942.73,145
5240,5235,0.1,1,0.17,0.18,42,23,2,3538,2,1837.86,240
5240,5260,0.39,1,0.77,0.77,31,71,1,3196,0,1071.41,23
5240,5261,0.4,2,0.63,0.7,42,23,2,3538,2,2207.11,222
5241,5260,0.29,1,0.32,0.32,31,91,2,6773,0,198.34,0
5242,5234,0.17,1,0.29,0.34,31,32,1,2097,2,1586.1,322
5242,5266,0.41,2,0.68,0.82,31,32,1,2097,2,1710.14,320
5243,5237,0.15,1,0.32,0.32,31,44,2,2662,2,799.65,63
5243,5255,0.18,2,0.39,0.39,31,44,2,2662,2,782.49,50
5244,5225,0.33,2,0.36,0.36,31,91,2,6773,0,366.86,14
5244,5229,0.31,2,0.62,0.62,31,71,1,3196,0,778.35,31
5245,5239,0.25,1,0.4,0.42,31,23,2,3317,2,1705.11,133
5245,5250,0.25,2,0.4,0.4,31,23,2,3317,2,1057.36,137
5246,5232,0.57,1,1.1,1.13,31,42,1,1715,2,972.74,17
5246,5253,0.32,2,0.62,0.62,31,42,1,1715,2,312.76,11
5247,5221,0.39,1,0.73,0.76,31,41,1,1800,2,1127.86,152
5247,5258,0.29,2,0.54,0.63,31,41,1,1800,2,1592.28,189
5248,5205,1.02,1,1.98,1.99,31,42,1,1715,2,605.96,24
5248,5218,1.01,1,1.96,1.96,31,42,1,1715,2,433.28,6
5248,5251,0.15,2,0.3,0.32,31,42,1,1715,2,1192.33,60
5248,5275,1.19,2,2.3,2.3,31,42,1,1715,2,327.55,32
5249,5233,0.67,1,1.05,1.05,31,23,2,3317,2,728.35,111
5249,5257,0.36,2,0.56,0.56,31,23,2,3317,2,816.02,128
5250,5236,0.26,1,0.52,0.52,31,43,1,1310,2,199.68,19
5250,5245,0.25,1,0.4,0.4,31,23,2,3317,2,1090.2,121
5250,5252,0.12,2,0.18,0.18,31,23,2,3317,2,682.99,103
5250,5262,0.24,2,0.48,0.49,31,43,1,1310,2,576.23,17
5251,5248,0.15,1,0.3,0.32,31,42,1,1715,2,1147.72,53
5251,5267,0.47,2,0.91,0.96,31,42,1,1715,2,1124.67,55
5252,5250,0.12,1,0.18,0.18,31,23,2,3317,2,595.47,93
5252,5256,0.13,2,0.21,0.21,31,23,2,3317,2,682.99,103
5253,5227,0.44,1,0.73,0.73,31,32,3,6299,2,1736.07,156
5253,5246,0.32,1,0.62,0.62,31,42,1,1715,2,668.64,13
5253,5297,0.77,2,1.28,1.43,31,32,3,6299,2,4440.56,144
5254,5233,0.4,1,0.63,0.64,31,23,2,3317,2,1220.1,211
5254,5268,0.27,2,0.43,0.7,31,23,2,3317,2,3441.96,214
5255,5243,0.18,1,0.39,0.39,31,44,2,2662,2,762.12,58
5255,5278,0.4,2,0.86,0.86,31,44,2,2662,2,648.17,31
5256,5252,0.13,1,0.21,0.21,31,23,2,3317,2,595.47,93
5256,5258,0.16,2,0.26,0.26,31,23,2,3317,2,429.22,66
5257,5249,0.36,1,0.56,0.56,31,23,2,3317,2,822.82,118
5257,5264,0.34,2,0.54,0.55,31,23,2,3317,2,1183.77,150
5258,5247,0.29,1,0.54,0.62,31,41,1,1800,2,1529.66,184
5258,5256,0.16,1,0.26,0.26,31,23,2,3317,2,185.18,58
5258,5281,0.5,2,0.78,0.86,31,23,2,3317,2,2021.49,255
5259,5169,2.05,1,2.68,2.68,52,31,1,2056,2,397.34,134.24
5259,5184,3.24,1,4.99,4.99,52,43,1,751,2,123.19,11
5259,5398,2.15,2,2.8,2.8,52,31,1,2056,2,464.24,129.24
5260,5300,0.61,1,0.67,0.67,31,91,2,6773,0,1269.76,23
5261,5240,0.4,1,0.63,0.66,42,23,2,3538,2,1837.86,240
5261,5273,0.2,2,0.32,0.35,42,23,2,3538,2,2207.11,222
5262,5250,0.24,1,0.48,0.48,31,43,1,1310,2,300.26,13
5262,5286,0.42,2,0.83,0.84,31,43,1,1310,2,503.7,7
5263,5331,1.54,1,1.42,1.81,31,12,4,18187,0,15108.68,2232.47
5264,5257,0.34,1,0.54,0.55,31,23,2,3317,2,1034.68,138
5264,8911,0.39,2,0.61,0.63,31,23,2,3317,2,1388.37,187
5265,12293,1.5,2,1.39,1.97,31,12,4,18187,0,17094.72,2221.47
5266,5242,0.41,1,0.68,0.76,31,32,1,2097,2,1461.32,311
5266,5269,0.19,2,0.38,0.38,31,42,1,1715,2,427.85,71
5266,5277,0.19,2,0.32,0.4,31,32,1,2097,2,1804.85,360
5267,5251,0.47,1,0.91,0.94,31,42,1,1715,2,994.45,46
5267,5276,0.3,2,0.59,0.66,31,42,1,1715,2,1396.48,49
5267,5328,1.02,2,2.26,2.29,31,45,1,1231,2,572.64,31
5268,5254,0.27,1,0.43,0.44,31,23,2,3317,2,1245.74,223
5268,5283,0.37,2,0.58,0.94,31,23,2,3317,2,3441.96,214
5269,5266,0.19,1,0.38,0.38,31,42,1,1715,2,306.61,58
5269,5274,0.18,2,0.35,0.35,31,42,1,1715,2,544.9,77
5270,5223,0.8,2,0.74,0.78,31,12,3,13672,0,6958.47,1143.7
5271,5290,0.31,1,0.29,0.31,31,12,4,18187,0,9572.94,1051.7
5271,5302,0.48,1,0.95,0.95,31,71,1,3196,0,650.7,126
5272,5238,0.61,1,1.22,1.22,33,43,1,1217,2,278.21,17
5272,5337,0.95,2,1.91,1.91,33,43,1,1217,2,248.36,14
5273,5261,0.2,1,0.32,0.34,42,23,2,3538,2,1837.86,240
5273,5282,0.18,2,0.29,0.34,42,23,2,3538,2,2594.8,244
5274,5269,0.18,1,0.35,0.35,31,42,1,1715,2,388.52,62
5274,5278,0.16,2,0.3,0.3,31,42,1,1715,2,762.9,76
5275,5248,1.19,1,2.3,2.33,31,42,1,1715,2,807.24,34
5275,5341,2.18,2,4.22,4.22,31,42,1,1715,2,176.77,11
5276,5267,0.3,1,0.59,0.6,31,42,1,1715,2,763.35,47
5276,8786,0.44,2,0.86,0.9,31,42,1,1715,2,1067.41,32
5277,5266,0.19,1,0.32,0.38,31,32,1,2097,2,1677.28,364
5277,5287,0.54,2,1.04,1.04,31,42,2,3504,2,311.55,9
5277,5292,0.26,2,0.43,0.49,31,32,1,2097,2,1565.68,369
5278,5255,0.4,1,0.86,0.86,31,44,2,2662,2,588.62,41
5278,5274,0.16,1,0.3,0.3,31,42,1,1715,2,440.93,59
5278,5280,0.22,2,0.43,0.43,31,42,1,1715,2,557.8,44
5278,5285,0.14,2,0.31,0.31,31,45,2,2522,2,914.25,5
5279,5270,0.29,2,0.58,0.58,31,71,1,3196,0,806.21,146
5279,5289,0.17,2,0.26,0.35,31,23,2,3317,2,2869.21,333
5279,8911,0.24,1,0.38,0.39,31,23,2,3317,2,1405.19,202
5280,5278,0.22,1,0.43,0.43,31,42,1,1715,2,641.93,38
5280,5284,0.13,2,0.24,0.24,31,42,1,1715,2,414.46,26
5281,5258,0.5,1,0.78,0.82,31,23,2,3317,2,1714.84,242
5281,5320,0.57,2,0.89,1.08,31,23,2,3317,2,2539.95,279
5282,5273,0.18,1,0.29,0.31,42,23,2,3538,2,2051.04,261
5282,5293,0.15,2,0.24,0.28,42,23,2,3538,2,2540.63,264
5283,5268,0.37,1,0.58,0.59,31,23,2,3317,2,1245.74,223
5283,5291,0.29,2,0.57,0.57,31,42,1,1715,2,561.42,65
5283,5375,1.81,2,2.79,3.92,32,23,2,3317,2,3044.34,183
5284,5280,0.13,1,0.24,0.24,31,42,1,1715,2,373.24,22
5284,5293,0.38,2,0.74,0.74,31,42,1,1715,2,382.85,24
5285,5278,0.14,1,0.31,0.31,31,45,2,2522,2,448.58,4
5285,5287,0.05,2,0.12,0.12,31,45,2,2522,2,914.25,5
5286,5262,0.42,1,0.83,0.83,31,43,1,1310,2,165.25,4
5286,5313,0.38,2,0.76,0.86,31,43,1,1310,2,1084.78,48
5287,5277,0.54,1,1.04,1.04,31,42,2,3504,2,37.79,10
5287,5285,0.05,1,0.12,0.12,31,45,2,2522,2,448.58,4
5287,5296,0.35,2,0.67,0.67,31,42,2,3504,2,137.35,10
5287,5312,0.33,2,0.74,0.76,31,45,2,2522,2,1353.93,5
5288,5270,0.31,2,0.29,0.29,31,12,4,18187,0,6152.26,997.7
5289,5279,0.17,1,0.26,0.26,31,23,2,3317,2,1114.81,165
5289,5302,0.21,2,0.33,0.44,31,23,2,3317,2,2869.21,333
5290,5309,0.3,1,0.28,0.3,31,12,4,18187,0,9572.94,1051.7
5291,5283,0.29,1,0.57,0.57,31,42,1,1715,2,386.79,48
5291,5295,0.19,2,0.37,0.37,31,42,1,1715,2,479.46,55
5292,5277,0.26,1,0.43,0.52,31,32,1,2097,2,1711.88,372
5292,5306,0.2,2,0.33,0.41,31,32,1,2097,2,1744.85,379
5293,5282,0.15,1,0.24,0.27,42,23,2,3538,2,2301.4,260
5293,5284,0.38,1,0.74,0.74,31,42,1,1715,2,291.55,14
5293,5294,0.12,2,0.24,0.24,31,42,1,1715,2,588.93,50
5293,5303,0.14,2,0.26,0.29,42,33,2,3655,2,2576.32,258
5294,5293,0.12,1,0.24,0.24,31,42,1,1715,2,712.3,40
5294,5298,0.13,2,0.24,0.24,31,42,1,1715,2,653.85,59
5295,5291,0.19,1,0.37,0.37,31,42,1,1715,2,357.01,41
5295,5311,0.49,2,0.95,0.95,31,42,1,1715,2,490.61,43
5296,5287,0.35,1,0.67,0.67,31,42,2,3504,2,212.61,10
5296,5305,0.38,2,0.73,0.73,31,42,2,3504,2,401.13,23
5297,5253,0.77,1,1.28,1.28,31,32,3,6299,2,1703.62,145
5297,5348,0.75,2,1.24,1.34,31,32,3,6299,2,4061.23,137
5298,5294,0.13,1,0.24,0.24,31,42,1,1715,2,886.77,47
5298,5301,0.08,2,0.15,0.15,31,42,1,1715,2,516,43
5299,8750,0.61,2,0.66,0.66,31,91,2,6773,0,1145.2,45
5300,5316,0.25,1,0.27,0.27,31,91,2,6773,0,1269.76,23
5301,5298,0.08,1,0.15,0.15,31,42,1,1715,2,790.06,46
5301,5304,0.09,2,0.17,0.17,31,42,1,1715,2,524.2,43
5302,5289,0.21,1,0.33,0.33,31,23,2,3317,2,1114.81,165
5302,5309,0.25,1,0.5,1.31,31,71,1,3196,0,4339.25,329
5302,5323,0.31,2,0.49,0.54,31,23,2,3317,2,2081.91,303
5303,5293,0.14,1,0.26,0.27,42,33,2,3655,2,2122.42,254
5303,5305,0.05,2,0.1,0.11,42,33,2,3655,2,2576.32,258
5304,5301,0.09,1,0.17,0.17,31,42,1,1715,2,676.25,46
5304,5310,0.24,2,0.46,0.46,31,42,1,1715,2,188.06,24
5304,5316,0.21,1,0.43,0.43,31,71,1,3196,0,160.81,1
5305,5296,0.38,1,0.73,0.73,31,42,2,3504,2,289.58,25
5305,5303,0.05,1,0.1,0.11,42,33,2,3655,2,2122.42,254
5305,5314,0.25,2,0.49,0.49,31,42,2,3504,2,90.32,6
5305,5321,0.18,2,0.35,0.41,42,33,2,3655,2,2878.48,276
5306,5292,0.2,1,0.33,0.41,31,32,1,2097,2,1797.23,387
5306,5317,0.16,2,0.27,0.44,31,32,1,2097,2,2238.32,397
5307,5354,0.71,2,1.38,1.5,31,42,1,1715,2,1271.84,51
5307,8786,0.42,1,0.81,0.81,31,42,1,1715,2,386.44,26
5308,5279,0.41,2,0.83,0.88,31,71,1,3196,0,1944.34,292
5308,5288,0.3,2,0.28,0.28,31,12,4,18187,0,6152.26,997.7
5309,5346,0.57,1,0.52,0.63,31,12,4,18187,0,13912.19,1380.7
5310,5304,0.24,1,0.46,0.46,31,42,1,1715,2,341.31,26
5310,5313,0.1,2,0.2,0.2,31,42,1,1715,2,116.89,20
5311,5295,0.49,1,0.95,0.95,31,42,1,1715,2,293.84,38
5311,5336,0.87,2,1.69,1.69,31,42,1,1715,2,199.88,26
5311,5396,1.25,2,2.42,2.43,31,42,1,1715,2,529.04,21
5312,5287,0.33,1,0.74,0.74,31,45,2,2522,2,539.24,5
5312,5318,0.09,2,0.21,0.22,31,45,2,2522,2,1737.12,5
5313,5286,0.38,1,0.76,0.77,31,43,1,1310,2,516.99,42
5313,5310,0.1,1,0.2,0.2,31,42,1,1715,2,314.87,19
5313,5315,0.14,2,0.26,0.26,31,42,1,1715,2,239.37,54
5313,5325,0.19,2,0.38,0.4,31,43,1,1310,2,899.35,10
5314,5305,0.25,1,0.49,0.49,31,42,2,3504,2,51.23,10
5314,5319,0.23,2,0.45,0.45,31,42,2,3504,2,90.32,6
5315,5313,0.14,1,0.26,0.26,31,42,1,1715,2,452,50
5315,5320,0.11,2,0.21,0.21,31,42,1,1715,2,239.37,54
5316,5357,0.52,1,0.57,0.57,31,91,2,6773,0,1430.56,24
5317,5306,0.16,1,0.27,0.36,31,32,1,2097,2,1944.79,411
5317,5322,0.17,2,0.41,0.47,31,46,1,985,2,844.72,32
5317,5333,0.25,2,0.42,0.66,31,32,1,2097,2,2203.86,390
5318,5312,0.09,1,0.21,0.21,31,45,2,2522,2,746.4,4
5318,5326,0.14,2,0.32,0.34,31,45,2,2522,2,1737.12,5
5319,5314,0.23,1,0.45,0.45,31,42,2,3504,2,51.23,10
5319,5325,0.28,2,0.53,0.53,31,42,2,3504,2,90.32,6
5320,5281,0.57,1,0.89,0.97,31,23,2,3317,2,1958.57,282
5320,5315,0.11,1,0.21,0.21,31,42,1,1715,2,452,50
5320,5329,0.2,2,0.31,0.4,31,23,2,3317,2,2742.32,332
5321,5305,0.18,1,0.35,0.38,42,33,2,3655,2,2352.12,270
5321,5327,0.15,2,0.29,0.35,42,33,2,3655,2,2963.61,279
5322,5317,0.17,1,0.41,0.45,31,46,1,985,2,742.92,33
5322,5326,0.2,2,0.48,0.56,31,46,1,985,2,858.75,42
5323,5302,0.31,1,0.49,1.01,31,23,2,3317,2,4016.06,338
5323,5339,0.4,2,0.62,0.64,31,23,2,3317,2,1534.42,227
5324,5299,0.28,2,0.3,0.3,31,91,2,6773,0,1145.2,45
5324,5301,0.29,2,0.57,0.57,31,71,1,3196,0,122.01,0
5325,5313,0.19,1,0.38,0.38,31,43,1,1310,2,316.92,7
5325,5319,0.28,1,0.53,0.53,31,42,2,3504,2,51.23,10
5325,5329,0.18,2,0.46,0.46,31,47,2,1898,2,102.78,6
5325,5353,0.42,2,0.85,0.9,31,43,1,1310,2,886.89,10
5326,5318,0.14,1,0.32,0.32,31,45,2,2522,2,746.4,4
5326,5322,0.2,1,0.48,0.53,31,46,1,985,2,750.94,38
5326,5332,0.22,2,0.42,0.42,31,41,2,3689,2,657.9,39
5326,5338,0.14,2,0.32,0.34,42,45,2,2522,2,1670.76,10
5327,5321,0.15,1,0.29,0.31,42,33,2,3655,2,2383.46,273
5327,5344,0.24,2,0.44,0.52,42,33,2,3655,2,2909.75,275
5328,5267,1.02,1,2.26,2.68,31,45,1,1231,2,1103.45,26
5328,5379,0.71,2,1.57,1.64,31,45,1,1231,2,779.82,48
5329,5320,0.2,1,0.31,0.36,31,23,2,3317,2,2373.58,331
5329,5325,0.18,1,0.46,0.46,31,47,2,1898,2,51.23,10
5329,5356,0.4,2,0.63,0.83,31,23,2,3317,2,2833.28,337
5330,5423,1.31,2,2.45,2.46,31,41,1,1800,2,666.32,27
5331,5400,1.36,1,1.25,1.59,31,12,4,18187,0,15108.68,2232.47
5332,5326,0.22,1,0.42,0.42,31,41,2,3689,2,535.27,34
5332,5340,0.25,2,0.47,0.47,31,41,2,3689,2,843.46,48
5333,5317,0.25,1,0.42,0.59,31,32,1,2097,2,2012.13,403
5333,5374,0.55,2,0.91,1.44,31,32,1,2097,2,2203.86,390
5334,5265,1.55,2,1.43,2.03,31,12,4,18187,0,17094.72,2221.47
5335,5337,1.05,1,2.33,2.33,31,45,1,1231,2,208.55,13
5335,5341,0.1,2,0.23,0.23,31,45,1,1231,2,264.42,14
5336,5311,0.87,1,1.69,1.69,31,42,1,1715,2,410.89,27
5336,5342,0.26,2,0.5,0.5,31,42,1,1715,2,220.89,19
5337,5272,0.95,1,1.91,1.91,33,43,1,1217,2,315.03,21
5337,5335,1.05,2,2.33,2.33,31,45,1,1231,2,264.42,14
5337,5358,0.61,2,1.35,1.35,31,45,1,1231,2,281.45,19
5338,5326,0.14,1,0.32,0.32,42,45,2,2522,2,694.87,10
5338,5343,0.07,2,0.16,0.17,42,45,2,2522,2,1670.76,10
5339,5323,0.4,1,0.62,1.27,31,23,2,3317,2,3996.06,261
5339,5348,0.42,2,0.66,0.68,31,23,2,3317,2,1508.39,217
5340,5332,0.25,1,0.47,0.47,31,41,2,3689,2,469.37,44
5340,5344,0.25,2,0.47,0.47,31,41,2,3689,2,726.55,40
5341,5275,2.18,1,4.22,4.22,31,42,1,1715,2,217.45,11
5341,5335,0.1,1,0.23,0.23,31,45,1,1231,2,208.55,13
5341,5395,0.98,2,1.9,1.9,31,42,1,1715,2,164.16,7
5342,5336,0.26,1,0.5,0.5,31,42,1,1715,2,554.34,26
5342,5347,0.17,2,0.32,0.32,31,42,1,1715,2,301.13,18
5343,5338,0.07,1,0.16,0.16,42,45,2,2522,2,694.87,10
5343,5351,0.17,2,0.42,0.49,42,47,2,1898,2,1670.76,10
5344,5327,0.24,1,0.44,0.47,42,33,2,3655,2,2327.09,269
5344,5340,0.25,1,0.47,0.47,31,41,2,3689,2,408.7,38
5344,5349,0.25,2,0.47,0.47,31,41,2,3689,2,913.87,107
5344,5360,0.19,2,0.36,0.49,42,33,2,3655,2,3426.74,346
5345,5308,0.57,2,0.52,0.54,31,12,4,18187,0,8096.61,1289.7
5346,5382,0.52,1,0.48,0.58,31,12,4,18187,0,13912.19,1380.7
5347,5342,0.17,1,0.32,0.32,31,42,1,1715,2,442.01,24
5347,5376,0.45,2,0.87,0.87,31,42,1,1715,2,301.13,18
5348,5297,0.75,1,1.24,1.24,31,32,3,6299,2,1581.6,135
5348,5339,0.42,1,0.66,1.21,31,23,2,3317,2,3742.17,247
5348,5352,0.14,2,0.25,0.27,31,24,3,4165,2,2283.82,237
5348,5369,0.24,2,0.38,0.48,31,23,3,4975,2,4070.09,166
5349,5344,0.25,1,0.47,0.47,31,41,2,3689,2,940.03,103
5349,5355,0.19,2,0.36,0.36,31,41,2,3689,2,1156.4,117
