a,b,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,vol_total,trk_vol
5179,5173,0.2,1,0.31,0.33,31,23,2,21820,2,10176.38,1102
5179,5187,0.25,2,0.39,0.41,31,23,2,21820,2,9777.31,1020
5180,5163,0.5,1,0.99,0.99,31,43,1,8618,2,427.06,52
5180,5186,0.23,2,0.47,0.47,31,43,1,8618,2,365.31,39
5181,5170,0.32,1,0.6,0.65,31,41,1,11846,2,8316.79,1115
5181,5189,0.24,2,0.45,0.54,31,41,1,11846,2,9826.56,1357
5182,5173,0.3,1,0.57,0.57,31,41,1,11846,2,3041.66,220
5182,5193,0.46,2,0.87,0.87,31,41,1,11846,2,1941.55,194
5183,5176,0.19,1,0.32,0.32,31,32,3,41440,2,14435.74,589
5183,5199,0.45,2,0.76,0.78,31,32,3,41440,2,17114.96,700
5184,5168,1.07,1,1.64,1.65,52,43,1,4942,2,1071.24,110
5184,5259,3.24,2,4.99,4.99,52,43,1,4942,2,819.33,68
5185,5167,0.56,1,0.86,0.93,32,23,2,21820,2,11658.82,643
5185,5190,0.18,2,0.35,0.35,31,42,1,11285,2,2516.68,85
5185,5216,0.76,2,1.2,1.33,31,23,2,21820,2,12275.55,762
5186,5180,0.23,1,0.47,0.47,31,43,1,8618,2,380.21,37
5186,5198,0.36,2,0.72,0.72,31,43,1,8618,2,2400.92,144
5187,5179,0.25,1,0.39,0.41,31,23,2,21820,2,10176.38,1102
5187,5200,0.38,2,0.6,0.64,31,23,2,21820,2,11040.81,1078
5188,5178,0.32,1,0.65,0.66,31,43,1,8618,2,2953.78,124
5188,5194,0.26,2,0.51,0.54,31,43,1,8618,2,4201.33,214
5189,5181,0.24,1,0.45,0.54,31,41,1,11846,2,10181.53,1302
5189,5191,0.07,2,0.12,0.14,31,41,1,11846,2,9755.29,1344
5190,5185,0.18,1,0.35,0.35,31,42,1,11285,2,1994.36,84
5190,5195,0.58,2,1.12,1.13,31,42,1,11285,2,2516.68,85
5191,5189,0.07,1,0.12,0.14,31,41,1,11846,2,10098.27,1289
5191,5204,0.4,2,0.74,0.87,31,41,1,11846,2,9627.57,1339
5192,5171,0.94,1,1.56,1.56,31,32,1,13796,2,2766.69,121
5192,5174,0.7,1,1.36,1.36,33,42,1,10009,2,2092.71,116
5192,5196,0.26,2,0.5,0.5,31,42,1,11285,2,2107.11,88
5193,5182,0.46,1,0.87,0.87,31,41,1,11846,2,2004.47,144
5193,5198,0.14,2,0.27,0.27,31,41,1,11846,2,1941.55,194
5194,5188,0.26,1,0.51,0.55,31,43,1,8618,2,5042.82,190
5194,5208,0.26,2,0.53,0.56,31,43,1,8618,2,4135.08,212
5195,5190,0.58,1,1.12,1.12,31,42,1,11285,2,1994.36,84
5195,5212,0.74,2,1.44,1.45,31,42,1,11285,2,2613.8,86
5196,5192,0.26,1,0.5,0.5,31,42,1,11285,2,2259.09,84
5196,5201,0.15,2,0.3,0.3,31,42,1,11285,2,3913.16,152
5197,5161,2.28,1,2.97,2.97,52,31,1,13527,2,848.54,140
5198,5186,0.36,1,0.72,0.72,31,43,1,8618,2,2594.4,136
5198,5193,0.14,1,0.27,0.27,31,41,1,11846,2,2004.47,144
5198,5206,0.23,2,0.45,0.45,31,42,1,11285,2,1104.83,154
5198,5217,0.4,2,0.8,0.81,31,43,1,8618,2,2914.74,154
5199,5183,0.45,1,0.76,0.79,31,32,3,41440,2,18523.88,766
5199,5218,1.01,2,1.96,1.96,31,42,1,11285,2,1343.87,16
5199,5227,0.51,2,0.86,0.88,31,32,3,41440,2,16318.24,691
5200,5187,0.38,1,0.6,0.65,31,23,2,21820,2,11525.89,1167
5200,5210,0.2,2,0.31,0.33,31,23,2,21820,2,10687.37,1064
5201,5196,0.15,1,0.3,0.3,31,42,1,11285,2,4143.42,152
5201,5205,0.11,2,0.22,0.22,31,42,1,11285,2,3913.16,152
5202,5151,2.45,1,2.94,3.01,31,17,2,50206,2,17216.78,2111
5202,5203,0.06,2,0.09,0.15,31,23,2,21820,2,18790.89,2163
5203,5202,0.06,1,0.09,0.13,31,23,2,21820,2,17826.73,2190
5203,5204,0.12,2,0.2,0.33,31,23,2,21820,2,18690.08,2136
5204,5191,0.4,1,0.74,0.88,31,41,1,11846,2,9965.25,1283
5204,5203,0.12,1,0.2,0.28,31,23,2,21820,2,17949.19,2170
5204,5207,0.13,2,0.2,0.24,42,23,2,23275,2,15608.74,1837
5204,5220,0.29,2,0.48,0.52,31,32,1,13796,2,8070.12,1416
5205,5175,2.07,1,4.44,4.44,31,44,1,8511,2,345.87,15
5205,5201,0.11,1,0.22,0.22,31,42,1,11285,2,4143.42,152
5205,5248,1.02,2,1.98,1.99,31,42,1,11285,2,3567.29,137
5206,5198,0.23,1,0.45,0.45,31,42,1,11285,2,1136.03,108
5206,5213,0.13,2,0.25,0.25,31,42,1,11285,2,1104.83,154
5207,5204,0.13,1,0.2,0.23,42,23,2,23275,2,15053.61,1908
5207,5211,0.12,2,0.19,0.23,42,23,2,23275,2,15677.05,1781
5208,5194,0.26,1,0.53,0.57,31,43,1,8618,2,4975.02,185
5208,5214,0.15,2,0.29,0.31,31,43,1,8618,2,4237.72,191
5209,5166,1.16,1,2.32,2.37,31,43,1,8618,2,3471.63,496
5209,5221,0.24,2,0.49,0.51,31,43,1,8618,2,4279.54,587
5210,5200,0.2,1,0.31,0.33,31,23,2,21820,2,11149.32,1154
5210,5235,0.42,2,0.66,0.72,31,23,2,21820,2,11841.33,1211
5211,5207,0.12,1,0.19,0.22,42,23,2,23275,2,15166.58,1853
5211,5214,0.27,2,0.42,0.5,42,23,2,23275,2,15782.51,1761
5212,5195,0.74,1,1.44,1.44,31,42,1,11285,2,2214.05,91
5212,5215,0.26,2,0.51,0.53,31,42,1,11285,2,5725.75,249
5213,5206,0.13,1,0.25,0.25,31,42,1,11285,2,1136.03,108
5213,5221,0.21,2,0.41,0.41,31,42,1,11285,2,1104.83,154
5214,5208,0.15,1,0.29,0.31,31,43,1,8618,2,4763.88,167
5214,5211,0.27,1,0.42,0.49,42,23,2,23275,2,15402.82,1851
5214,5219,0.18,2,0.29,0.34,42,23,2,23275,2,15407.72,1750
5214,5228,0.19,2,0.4,0.4,31,44,2,17511,2,2293.07,107
5215,5212,0.26,1,0.51,0.52,31,42,1,11285,2,5678.47,264
5215,5222,0.24,2,0.47,0.5,31,42,1,11285,2,4477.85,70
5215,8911,1.05,1,2.52,2.64,31,46,1,6479,2,3119.39,186
5216,5185,0.76,1,1.2,1.4,31,23,2,21820,2,12936.43,651
5216,5233,0.25,2,0.39,0.44,31,23,2,21820,2,12386.29,777
5217,5198,0.4,1,0.8,0.81,31,43,1,8618,2,3139.93,142
5217,5236,0.27,2,0.55,0.55,31,43,1,8618,2,2504.93,130
5218,5199,1.01,1,1.96,1.96,31,42,1,11285,2,1194.21,23
5218,5248,1.01,2,1.96,1.96,31,42,1,11285,2,1345.39,16
5219,5214,0.18,1,0.29,0.34,42,23,2,23275,2,15702.15,1819
5219,5229,0.35,2,0.56,0.68,42,23,2,23275,2,16120.79,1861
5220,5204,0.29,1,0.48,0.51,31,32,1,13796,2,8222.04,1323
5220,5234,0.19,2,0.32,0.36,31,32,1,13796,2,8837.85,1525
5221,5209,0.24,1,0.49,0.51,31,43,1,8618,2,4507.7,582
5221,5213,0.21,1,0.41,0.41,31,42,1,11285,2,1136.03,108
5221,5247,0.39,2,0.73,0.74,31,41,1,11846,2,5384.37,741
5222,5215,0.24,1,0.47,0.48,31,42,1,11285,2,3402.48,73
5222,5232,0.35,2,0.68,0.73,31,42,1,11285,2,4477.85,70
5223,5158,1.74,2,1.61,2.13,32,12,3,76459,0,55727.84,6082.89
5224,5271,0.8,1,0.74,0.93,31,12,3,89952,0,52799.77,6170.89
5225,5230,0.12,2,0.29,0.29,31,72,1,11031,0,1970.68,70
5226,5241,0.31,1,0.34,0.34,31,91,2,44558,0,1142.48,0
5227,5199,0.51,1,0.86,0.89,31,32,3,41440,2,17876.82,750
5227,5253,0.44,2,0.73,0.77,31,32,3,41440,2,19165.19,849
5228,5214,0.19,1,0.4,0.4,31,44,2,17511,2,2145.12,104
5228,5237,0.13,2,0.28,0.28,31,44,2,17511,2,3065.65,121
5229,5219,0.35,1,0.56,0.68,42,23,2,23275,2,16780.9,1919
5229,5230,0.05,2,0.08,0.1,42,23,2,23275,2,16120.79,1861
5230,5229,0.05,1,0.08,0.08,42,23,2,23275,2,11615.08,1712
5230,5231,0.04,2,0.06,0.08,42,23,2,23275,2,18091.47,1931
5231,5226,0.24,1,0.57,0.58,31,72,1,11031,0,1142.48,0
5231,5230,0.04,1,0.06,0.06,42,23,2,23275,2,11615.08,1712
5231,5235,0.12,2,0.19,0.23,42,23,2,23275,2,16948.99,1931
5232,5222,0.35,1,0.68,0.69,31,42,1,11285,2,3402.48,73
5232,5246,0.57,2,1.1,1.17,31,42,1,11285,2,4391.68,70
5233,5216,0.25,1,0.39,0.46,31,23,2,21820,2,13071.37,677
5233,5249,0.67,2,1.05,1.05,31,23,2,21820,2,4119.55,644
5233,5254,0.4,2,0.63,0.75,31,23,2,21820,2,14428.97,1128
5234,5220,0.19,1,0.32,0.35,31,32,1,13796,2,9063.48,1429
5234,5242,0.17,2,0.29,0.36,31,32,1,13796,2,10583.63,1675
5235,5210,0.42,1,0.66,0.73,31,23,2,21820,2,12412.04,1320
5235,5231,0.12,1,0.19,0.2,42,23,2,23275,2,11615.08,1712
5235,5239,0.26,2,0.41,0.44,31,23,2,21820,2,10488.18,913
5235,5240,0.1,2,0.17,0.21,42,23,2,23275,2,17959.41,1263
5236,5217,0.27,1,0.55,0.55,31,43,1,8618,2,2746.63,122
5236,5250,0.26,2,0.52,0.52,31,43,1,8618,2,2258.47,106
5237,5228,0.13,1,0.28,0.28,31,44,2,17511,2,2946.58,117
5237,5243,0.15,2,0.32,0.32,31,44,2,17511,2,5087.57,269
5238,5162,1.79,1,3.58,3.58,33,43,1,8007,2,912.21,54
5238,5272,0.61,2,1.22,1.22,33,43,1,8007,2,1046.59,69
5239,5235,0.26,1,0.41,0.43,31,23,2,21820,2,9942.05,837
5239,5245,0.25,2,0.4,0.41,31,23,2,21820,2,8910.85,756
5240,5235,0.1,1,0.17,0.19,42,23,2,23275,2,13742.34,1229
5240,5260,0.39,1,0.77,0.77,31,71,1,21028,0,5467.7,101
5240,5261,0.4,2,0.63,0.68,42,23,2,23275,2,12491.71,1162
5241,5260,0.29,1,0.32,0.32,31,91,2,44558,0,1142.48,0
5242,5234,0.17,1,0.29,0.35,31,32,1,13796,2,10969.28,1582
5242,5266,0.41,2,0.68,0.8,31,32,1,13796,2,9871.17,1619
5243,5237,0.15,1,0.32,0.32,31,44,2,17511,2,5124.04,298
5243,5255,0.18,2,0.39,0.39,31,44,2,17511,2,4784.36,251
5244,5225,0.33,2,0.36,0.36,31,91,2,44558,0,1970.68,70
5244,5229,0.31,2,0.62,0.62,31,71,1,21028,0,5165.82,207
5245,5239,0.25,1,0.4,0.41,31,23,2,21820,2,8415.57,681
5245,5250,0.25,2,0.4,0.41,31,23,2,21820,2,7324.04,695
5246,5232,0.57,1,1.1,1.11,31,42,1,11285,2,3320.01,73
5246,5253,0.32,2,0.62,0.63,31,42,1,11285,2,2923.82,54
5247,5221,0.39,1,0.73,0.74,31,41,1,11846,2,5643.73,690
5247,5258,0.29,2,0.54,0.6,31,41,1,11846,2,8337.04,920
5248,5205,1.02,1,1.98,1.99,31,42,1,11285,2,3830.05,136
5248,5218,1.01,1,1.96,1.96,31,42,1,11285,2,1194.21,23
5248,5251,0.15,2,0.3,0.32,31,42,1,11285,2,7073.82,283
5248,5275,1.19,2,2.3,2.31,31,42,1,11285,2,3523.55,134
5249,5233,0.67,1,1.05,1.05,31,23,2,21820,2,4241.37,568
5249,5257,0.36,2,0.56,0.56,31,23,2,21820,2,4747.79,688
5250,5236,0.26,1,0.52,0.52,31,43,1,8618,2,2497.89,100
5250,5245,0.25,1,0.4,0.4,31,23,2,21820,2,7196.93,612
5250,5252,0.12,2,0.18,0.18,31,23,2,21820,2,4425.55,525
5250,5262,0.24,2,0.48,0.48,31,43,1,8618,2,2332.18,80
5251,5248,0.15,1,0.3,0.32,31,42,1,11285,2,7416.18,263
5251,5267,0.47,2,0.91,0.95,31,42,1,11285,2,6426.62,262
5252,5250,0.12,1,0.18,0.18,31,23,2,21820,2,4205.41,444
5252,5256,0.13,2,0.21,0.21,31,23,2,21820,2,4425.55,525
5253,5227,0.44,1,0.73,0.79,31,32,3,41440,2,21329.18,875
5253,5246,0.32,1,0.62,0.62,31,42,1,11285,2,2515.33,56
5253,5297,0.77,2,1.28,1.33,31,32,3,41440,2,18119.17,793
5254,5233,0.4,1,0.63,0.8,31,23,2,21820,2,15088.8,1104
5254,5268,0.27,2,0.43,0.53,31,23,2,21820,2,15204.21,1164
5255,5243,0.18,1,0.39,0.39,31,44,2,17511,2,4827.53,279
5255,5278,0.4,2,0.86,0.86,31,44,2,17511,2,3637.29,155
5256,5252,0.13,1,0.21,0.21,31,23,2,21820,2,4205.41,444
5256,5258,0.16,2,0.26,0.26,31,23,2,21820,2,2510.57,378
5257,5249,0.36,1,0.56,0.56,31,23,2,21820,2,4873.41,601
5257,5264,0.34,2,0.54,0.55,31,23,2,21820,2,6461.73,782
5258,5247,0.29,1,0.54,0.6,31,41,1,11846,2,8948.21,867
5258,5256,0.16,1,0.26,0.26,31,23,2,21820,2,2162.7,295
5258,5281,0.5,2,0.78,0.83,31,23,2,21820,2,10847.62,1298
5259,5169,2.05,1,2.68,2.68,52,31,1,13527,2,2727.17,702
5259,5184,3.24,1,4.99,5,52,43,1,4942,2,756.4,75
5259,5398,2.15,2,2.8,2.8,52,31,1,13527,2,2815.93,687
5260,5300,0.61,1,0.67,0.67,31,91,2,44558,0,6610.18,101
5261,5240,0.4,1,0.63,0.69,42,23,2,23275,2,13742.34,1229
5261,5273,0.2,2,0.32,0.34,42,23,2,23275,2,12491.71,1162
5262,5250,0.24,1,0.48,0.48,31,43,1,8618,2,2664.63,72
5262,5286,0.42,2,0.83,0.83,31,43,1,8618,2,1629.73,29
5263,5331,1.54,1,1.42,2.18,31,12,4,119657,0,92603.07,10608
5264,5257,0.34,1,0.54,0.55,31,23,2,21820,2,6690.79,688
5264,8911,0.39,2,0.61,0.62,31,23,2,21820,2,7892.64,906
5265,12293,1.5,2,1.39,2.1,31,12,4,119657,0,94627.78,10879
5266,5242,0.41,1,0.68,0.79,31,32,1,13796,2,10327.15,1527
5266,5269,0.19,2,0.38,0.38,31,42,1,11285,2,2746.05,327
5266,5277,0.19,2,0.32,0.38,31,32,1,13796,2,10762.92,1809
5267,5251,0.47,1,0.91,0.96,31,42,1,11285,2,6762.12,239
5267,5276,0.3,2,0.59,0.62,31,42,1,11285,2,6042.8,269
5267,5328,1.02,2,2.26,2.5,31,45,1,8098,2,4261.21,148
5268,5254,0.27,1,0.43,0.57,31,23,2,21820,2,15942.27,1147
5268,5283,0.37,2,0.58,0.72,31,23,2,21820,2,15204.21,1164
5269,5266,0.19,1,0.38,0.38,31,42,1,11285,2,2799.96,285
5269,5274,0.18,2,0.35,0.35,31,42,1,11285,2,3178.95,354
5270,5223,0.8,2,0.74,0.97,31,12,3,89952,0,55727.84,6082.89
5271,5290,0.31,1,0.29,0.33,31,12,4,119657,0,47784.02,5503.89
5271,5302,0.48,1,0.95,0.95,31,71,1,21028,0,5015.74,667
5272,5238,0.61,1,1.22,1.22,33,43,1,8007,2,1161.76,72
5272,5337,0.95,2,1.91,1.91,33,43,1,8007,2,1358.49,82
5273,5261,0.2,1,0.32,0.35,42,23,2,23275,2,13742.34,1229
5273,5282,0.18,2,0.29,0.32,42,23,2,23275,2,14446.19,1283
5274,5269,0.18,1,0.35,0.35,31,42,1,11285,2,3262.32,315
5274,5278,0.16,2,0.3,0.3,31,42,1,11285,2,3872.15,339
5275,5248,1.19,1,2.3,2.31,31,42,1,11285,2,3292.77,160
5275,5341,2.18,2,4.22,4.22,31,42,1,11285,2,1025.34,36
5276,5267,0.3,1,0.59,0.63,31,42,1,11285,2,6519.59,240
5276,8786,0.44,2,0.86,0.87,31,42,1,11285,2,3954.63,158
5277,5266,0.19,1,0.32,0.39,31,32,1,13796,2,11164.99,1759
5277,5287,0.54,2,1.04,1.04,31,42,2,23051,2,982.07,46
5277,5292,0.26,2,0.43,0.5,31,32,1,13796,2,10348.26,1854
5278,5255,0.4,1,0.86,0.86,31,44,2,17511,2,3829.26,189
5278,5274,0.16,1,0.3,0.3,31,42,1,11285,2,4102.99,297
5278,5280,0.22,2,0.43,0.43,31,42,1,11285,2,3839.06,194
5278,5285,0.14,2,0.31,0.31,31,45,2,16594,2,3340.93,31
5279,5270,0.29,2,0.58,0.58,31,71,1,21028,0,4903.2,724
5279,5289,0.17,2,0.26,0.39,31,23,2,21820,2,18468.79,1417
5279,8911,0.24,1,0.38,0.41,31,23,2,21820,2,11196.87,1011
5280,5278,0.22,1,0.43,0.43,31,42,1,11285,2,3307.74,189
5280,5284,0.13,2,0.24,0.24,31,42,1,11285,2,2593,127
5281,5258,0.5,1,0.78,0.82,31,23,2,21820,2,11110.9,1162
5281,5320,0.57,2,0.89,0.99,31,23,2,21820,2,12886.35,1419
5282,5273,0.18,1,0.29,0.33,42,23,2,23275,2,15365.51,1327
5282,5293,0.15,2,0.24,0.27,42,23,2,23275,2,14698.36,1344
5283,5268,0.37,1,0.58,0.77,31,23,2,21820,2,15942.27,1147
5283,5291,0.29,2,0.57,0.57,31,42,1,11285,2,2913.91,268
5283,5375,1.81,2,2.79,3.24,32,23,2,21820,2,13741.59,1081
5284,5280,0.13,1,0.24,0.24,31,42,1,11285,2,2487.92,119
5284,5293,0.38,2,0.74,0.74,31,42,1,11285,2,2205.29,92
5285,5278,0.14,1,0.31,0.31,31,45,2,16594,2,4295.07,28
5285,5287,0.05,2,0.12,0.12,31,45,2,16594,2,3340.93,31
5286,5262,0.42,1,0.83,0.83,31,43,1,8618,2,1981.48,21
5286,5313,0.38,2,0.76,0.8,31,43,1,8618,2,4345.24,225
5287,5277,0.54,1,1.04,1.04,31,42,2,23051,2,1064.13,46
5287,5285,0.05,1,0.12,0.12,31,45,2,16594,2,4295.07,28
5287,5296,0.35,2,0.67,0.67,31,42,2,23051,2,1163.07,47
5287,5312,0.33,2,0.74,0.75,31,45,2,16594,2,4558.07,31
5288,5270,0.31,2,0.29,0.34,31,12,4,119657,0,50824.64,5358.89
5289,5279,0.17,1,0.26,0.26,31,23,2,21820,2,7885.66,891
5289,5302,0.21,2,0.33,0.5,31,23,2,21820,2,18468.79,1417
5290,5309,0.3,1,0.28,0.32,31,12,4,119657,0,47784.02,5503.89
5291,5283,0.29,1,0.57,0.57,31,42,1,11285,2,2803.22,251
5291,5295,0.19,2,0.37,0.37,31,42,1,11285,2,2564.94,225
5292,5277,0.26,1,0.43,0.5,31,32,1,13796,2,10668.27,1804
5292,5306,0.2,2,0.33,0.4,31,32,1,13796,2,11006.77,1925
5293,5282,0.15,1,0.24,0.28,42,23,2,23275,2,15776.26,1367
5293,5284,0.38,1,0.74,0.74,31,42,1,11285,2,2239.15,83
5293,5294,0.12,2,0.24,0.24,31,42,1,11285,2,4474.68,293
5293,5303,0.14,2,0.26,0.28,42,33,2,24044,2,13928.66,1283
5294,5293,0.12,1,0.24,0.24,31,42,1,11285,2,4393.95,224
5294,5298,0.13,2,0.24,0.25,31,42,1,11285,2,5482.84,352
5295,5291,0.19,1,0.37,0.37,31,42,1,11285,2,2478.21,212
5295,5311,0.49,2,0.95,0.95,31,42,1,11285,2,2397.5,197
5296,5287,0.35,1,0.67,0.67,31,42,2,23051,2,1029.13,46
5296,5305,0.38,2,0.73,0.73,31,42,2,23051,2,2239.21,113
5297,5253,0.77,1,1.28,1.34,31,32,3,41440,2,19874.68,821
5297,5348,0.75,2,1.24,1.27,31,32,3,41440,2,16498.04,732
5298,5294,0.13,1,0.24,0.25,31,42,1,11285,2,5265.67,280
5298,5301,0.08,2,0.15,0.15,31,42,1,11285,2,4543.73,275
5299,8750,0.61,2,0.66,0.66,31,91,2,44558,0,7136.5,277
5300,5316,0.25,1,0.27,0.27,31,91,2,44558,0,6610.18,101
5301,5298,0.08,1,0.15,0.15,31,42,1,11285,2,4465.02,276
5301,5304,0.09,2,0.17,0.17,31,42,1,11285,2,4612.52,275
5302,5289,0.21,1,0.33,0.34,31,23,2,21820,2,7885.66,891
5302,5309,0.25,1,0.5,0.76,31,71,1,21028,0,16311.34,1359
5302,5323,0.31,2,0.49,0.68,31,23,2,21820,2,16783.25,1317
5303,5293,0.14,1,0.26,0.28,42,33,2,24044,2,15121.15,1366
5303,5305,0.05,2,0.1,0.11,42,33,2,24044,2,13928.66,1283
5304,5301,0.09,1,0.17,0.17,31,42,1,11285,2,3589.35,272
5304,5310,0.24,2,0.46,0.46,31,42,1,11285,2,1966.01,159
5304,5316,0.21,1,0.43,0.43,31,71,1,21028,0,1011.65,9
5305,5296,0.38,1,0.73,0.73,31,42,2,23051,2,2210.34,100
5305,5303,0.05,1,0.1,0.11,42,33,2,24044,2,15121.15,1366
5305,5314,0.25,2,0.49,0.49,31,42,2,23051,2,664.52,35
5305,5321,0.18,2,0.35,0.39,42,33,2,24044,2,15473.57,1365
5306,5292,0.2,1,0.33,0.41,31,32,1,13796,2,11606.38,1875
5306,5317,0.16,2,0.27,0.36,31,32,1,13796,2,12539.74,2000
5307,5354,0.71,2,1.38,1.42,31,42,1,11285,2,5081.71,246
5307,8786,0.42,1,0.81,0.83,31,42,1,11285,2,4427.46,136
5308,5279,0.41,2,0.83,1.33,31,71,1,21028,0,16859.45,1185
5308,5288,0.3,2,0.28,0.32,31,12,4,119657,0,50824.64,5358.89
5309,5346,0.57,1,0.52,0.64,31,12,4,119657,0,64095.37,6862.89
5310,5304,0.24,1,0.46,0.46,31,42,1,11285,2,2029.36,153
5310,5313,0.1,2,0.2,0.2,31,42,1,11285,2,1606.89,118
5311,5295,0.49,1,0.95,0.95,31,42,1,11285,2,2374.67,191
5311,5336,0.87,2,1.69,1.69,31,42,1,11285,2,1690.13,108
5311,5396,1.25,2,2.42,2.42,31,42,1,11285,2,1707.48,102
5312,5287,0.33,1,0.74,0.76,31,45,2,16594,2,5728.21,29
5312,5318,0.09,2,0.21,0.22,31,45,2,16594,2,6294.21,31
5313,5286,0.38,1,0.76,0.82,31,43,1,8618,2,4874.06,211
5313,5310,0.1,1,0.2,0.2,31,42,1,11285,2,1670.36,110
5313,5315,0.14,2,0.26,0.26,31,42,1,11285,2,2752.99,280
5313,5325,0.19,2,0.38,0.39,31,43,1,8618,2,2847.23,47
5314,5305,0.25,1,0.49,0.49,31,42,2,23051,2,589.27,29
5314,5319,0.23,2,0.45,0.45,31,42,2,23051,2,664.52,35
5315,5313,0.14,1,0.26,0.26,31,42,1,11285,2,2733.44,274
5315,5320,0.11,2,0.21,0.21,31,42,1,11285,2,2752.99,280
5316,5357,0.52,1,0.57,0.57,31,91,2,44558,0,7621.82,110
5317,5306,0.16,1,0.27,0.39,31,32,1,13796,2,13465.82,1951
5317,5322,0.17,2,0.41,0.47,31,46,1,6479,2,5345.92,168
5317,5333,0.25,2,0.42,0.56,31,32,1,13796,2,12408.23,1955
5318,5312,0.09,1,0.21,0.22,31,45,2,16594,2,7501.15,28
5318,5326,0.14,2,0.32,0.33,31,45,2,16594,2,6294.21,31
5319,5314,0.23,1,0.45,0.45,31,42,2,23051,2,589.27,29
5319,5325,0.28,2,0.53,0.53,31,42,2,23051,2,664.52,35
5320,5281,0.57,1,0.89,0.99,31,23,2,21820,2,13345.68,1296
5320,5315,0.11,1,0.21,0.21,31,42,1,11285,2,2733.44,274
5320,5329,0.2,2,0.31,0.37,31,23,2,21820,2,15445.98,1693
5321,5305,0.18,1,0.35,0.39,42,33,2,24044,2,16712.44,1441
5321,5327,0.15,2,0.29,0.32,42,33,2,24044,2,15714.7,1400
5322,5317,0.17,1,0.41,0.45,31,46,1,6479,2,4933.95,188
5322,5326,0.2,2,0.48,0.55,31,46,1,6479,2,5403.62,215
5323,5302,0.31,1,0.49,0.69,31,23,2,21820,2,17495.73,1483
5323,5339,0.4,2,0.62,0.81,31,23,2,21820,2,14839.23,965
5324,5299,0.28,2,0.3,0.3,31,91,2,44558,0,7136.5,277
5324,5301,0.29,2,0.57,0.57,31,71,1,21028,0,944.46,4
5325,5313,0.19,1,0.38,0.39,31,43,1,8618,2,3459.08,31
5325,5319,0.28,1,0.53,0.53,31,42,2,23051,2,589.27,29
5325,5329,0.18,2,0.46,0.46,31,47,2,12486,2,630.17,35
5325,5353,0.42,2,0.85,0.87,31,43,1,8618,2,2881.54,47
5326,5318,0.14,1,0.32,0.34,31,45,2,16594,2,7477.64,28
5326,5322,0.2,1,0.48,0.54,31,46,1,6479,2,5035.79,223
5326,5332,0.22,2,0.42,0.42,31,41,2,24268,2,3984.59,194
5326,5338,0.14,2,0.32,0.33,42,45,2,16594,2,6059.03,57
5327,5321,0.15,1,0.29,0.33,42,33,2,24044,2,16974.83,1480
5327,5344,0.24,2,0.44,0.48,42,33,2,24044,2,15356.82,1383
5328,5267,1.02,1,2.26,2.41,31,45,1,8098,2,4154,154
5328,5379,0.71,2,1.57,1.73,31,45,1,8098,2,5721.48,248
5329,5320,0.2,1,0.31,0.37,31,23,2,21820,2,15885.77,1564
5329,5325,0.18,1,0.46,0.46,31,47,2,12486,2,620.11,29
5329,5356,0.4,2,0.63,0.76,31,23,2,21820,2,15985.48,1723
5330,5423,1.31,2,2.45,2.45,31,41,1,11846,2,2598.09,133
5331,5400,1.36,1,1.25,1.93,31,12,4,119657,0,92603.07,10608
5332,5326,0.22,1,0.42,0.42,31,41,2,24268,2,4051.62,202
5332,5340,0.25,2,0.47,0.47,31,41,2,24268,2,4207.66,213
5333,5317,0.25,1,0.42,0.63,31,32,1,13796,2,13746.28,1886
5333,5374,0.55,2,0.91,1.22,31,32,1,13796,2,12408.23,1955
5334,5265,1.55,2,1.43,2.17,31,12,4,119657,0,94627.78,10879
5335,5337,1.05,1,2.33,2.33,31,45,1,8098,2,1359.52,58
5335,5341,0.1,2,0.23,0.23,31,45,1,8098,2,1257.94,60
5336,5311,0.87,1,1.69,1.69,31,42,1,11285,2,1473.32,112
5336,5342,0.26,2,0.5,0.5,31,42,1,11285,2,2127.46,74
5337,5272,0.95,1,1.91,1.91,33,43,1,8007,2,1464.96,93
5337,5335,1.05,2,2.33,2.33,31,45,1,8098,2,1257.94,60
5337,5358,0.61,2,1.35,1.35,31,45,1,8098,2,1765.18,91
5338,5326,0.14,1,0.32,0.33,42,45,2,16594,2,6807.6,54
5338,5343,0.07,2,0.16,0.16,42,45,2,16594,2,6059.03,57
5339,5323,0.4,1,0.62,0.84,31,23,2,21820,2,15635.2,1132
5339,5348,0.42,2,0.66,0.84,31,23,2,21820,2,14733.9,924
5340,5332,0.25,1,0.47,0.47,31,41,2,24268,2,4539.11,208
5340,5344,0.25,2,0.47,0.47,31,41,2,24268,2,3566.69,166
5341,5275,2.18,1,4.22,4.22,31,42,1,11285,2,974.49,41
5341,5335,0.1,1,0.23,0.23,31,45,1,8098,2,1359.52,58
5341,5395,0.98,2,1.9,1.9,31,42,1,11285,2,833.27,25
5342,5336,0.26,1,0.5,0.5,31,42,1,11285,2,1926.45,96
5342,5347,0.17,2,0.32,0.32,31,42,1,11285,2,2155.25,98
5343,5338,0.07,1,0.16,0.17,42,45,2,16594,2,6807.6,54
5343,5351,0.17,2,0.42,0.45,42,47,2,12486,2,6059.03,57
5344,5327,0.24,1,0.44,0.5,42,33,2,24044,2,16651.05,1463
5344,5340,0.25,1,0.47,0.47,31,41,2,24268,2,3844.27,166
