a,b,link_id,link_id2,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,location,screenline,zone,constructn,ccc,evac,corridor,c_segment,cosite,aadt,pswadt,auto,lt_trk,hy_trk,pddir_cnt,pdtrk_dir,dir_count,dltrk_dir,vol_total,trk_vol,vht,cht,vht1,cht1,trk_pct,spd_lnk,spd_lnk2,speed_org,speed_cng,uroadfactor,confactor,anode,bnode
16150,16156,1615016156,1615016156,.28,2,.45,.49,42,23,3,5306,2,4,99,0,0,1,1,23,4023005,X,0,0,0,0,0,0,0,0,0,3247.7,373,24.36,0,26.75,43.71,11.49,0,0,38,34.54,.75,.4521,16150,16156
16151,16152,1615216151,1615216151,.3,1,.47,.5,42,23,2,3538,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1957.19,172,15.33,0,16.39,29.62,8.79,0,0,38,35.83,.75,.4521,16151,16152
16151,16166,1615116166,1615116166,.37,2,.58,.66,42,23,2,3538,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,2351.1,150,22.73,0,25.7,38.68,6.38,0,0,38,33.84,.75,.4521,16151,16166
16151,16678,1667816151,1667816151,.57,1,.95,1.1,42,24,2,2936,2,4,99,0,0,0,1,0,0,FD_082002,26000,28000,1139,22,21,1182,43,13916,270,2046.13,192,32.4,18.71,37.41,53.67,9.38,0,0,36,31.23,.75,.4521,16151,16678
16152,16151,1615216151,1615216151,.3,2,.47,.51,42,23,2,3538,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2005.12,169,15.71,0,16.89,29.79,8.43,0,0,38,35.62,.75,.4521,16151,16152
16152,16676,1667616152,1667616152,.3,1,.47,.49,31,23,2,3317,2,4,99,0,0,0,0,0,0,HE_0097,16500,17500,1162,33,21,1216,54,8754,240,1623.72,149,12.72,9.53,13.29,27.15,9.18,0,0,38,36.7,.75,.4521,16152,16676
16153,16676,1615316676,1615316676,.33,2,.65,.68,31,43,1,1310,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,846.56,22,9.17,0,9.63,14.9,2.6,0,0,30,28.61,.85,.4521,16153,16676
16153,16678,1667816153,1667816153,.71,1,1.42,1.42,31,43,1,1310,2,4,99,0,0,0,0,0,0,HE_0096,7600,8200,557,9,8,574,17,4154,90,214.58,0,5.08,13.58,5.08,31.01,0,0,0,30,29.91,.85,.4521,16153,16678
16154,16158,1615416158,1615416158,.21,2,.32,.35,52,43,1,751,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,585.29,45,3.12,0,3.45,4.43,7.69,0,0,39,35.66,.85,.4521,16154,16158
16154,16726,1672616154,1672616154,1.17,1,1.79,1.91,52,43,1,751,2,4,99,0,0,1,1,0,0,HE_0051,3100,3300,279,13,4,296,17,1630,66,524.48,34,15.65,8.83,16.72,23.94,6.48,0,0,39,36.56,.85,.4521,16154,16726
16155,16160,1616016155,1616016155,.31,1,.49,.6,31,23,2,3317,2,4,58,0,0,0,0,0,0,HE_0041,22000,23500,1531,42,44,1617,86,11815,511,2603.47,167,21.26,13.21,26.25,33.44,6.41,0,0,38,30.91,.75,.4521,16155,16160
16155,16676,1615516676,1615516676,.4,2,.64,.76,31,23,2,3317,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2453.52,190,26.17,0,31.16,42.12,7.74,0,0,38,31.69,.75,.4521,16155,16676
16156,16150,1615016156,1615016156,.28,1,.45,.55,42,23,3,5306,2,4,99,0,0,1,1,23,4023005,X,0,0,0,0,0,0,0,0,0,4050.64,345,30.38,0,36.84,48.26,8.52,0,0,38,31.28,.75,.4521,16150,16156
16156,16162,1615616162,1615616162,.14,2,.23,.25,42,23,3,5306,2,4,99,0,0,1,1,23,4023005,X,0,0,0,0,0,0,0,0,0,3247.7,373,12.45,0,13.67,22.34,11.49,0,0,38,33.92,.75,.4521,16156,16162
16157,16147,1614716157,1614716157,.5,1,1.12,1.12,31,45,1,1231,2,4,99,0,0,1,0,0,0,X,0,0,0,0,0,0,0,0,0,258.91,35,4.83,0,4.84,22.99,13.52,0,0,27,26.98,.85,.4521,16147,16157
16157,16148,1614816157,1614816157,.43,1,.68,.71,31,23,2,3317,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1668.32,162,18.91,0,19.84,39.45,9.71,0,0,38,36.24,.75,.4521,16148,16157
16157,16170,1615716170,1615716170,.37,2,.58,.76,31,23,2,3317,2,4,99,0,0,0,1,0,0,HE_0098,21000,22500,2367,53,135,2555,188,11669,676,2802.72,173,27.09,24.7,35.32,41.8,6.17,0,0,38,29.06,.75,.4521,16157,16170
16157,16176,1615716176,1615716176,.52,2,.74,.74,31,21,2,5942,2,4,99,0,0,1,0,0,0,HE_0059,0,0,0,0,0,0,0,0,0,1279.36,120,15.78,0,15.82,73.47,9.38,0,0,42,42.1,.75,.4521,16157,16176
16158,16154,1615416158,1615416158,.21,1,.32,.35,52,43,1,751,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,551.57,38,2.94,0,3.19,4.34,6.89,0,0,39,36.39,.85,.4521,16154,16158
16158,16181,1615816181,1615816181,1.75,2,2.7,2.94,52,43,1,751,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,561.16,45,25.25,0,27.51,36.83,8.02,0,0,39,35.74,.85,.4521,16158,16181
16159,16149,1614916159,1614916159,.41,1,.77,.77,31,41,2,3689,2,4,99,0,0,0,1,0,0,FD_082003,16500,17500,762,10,12,783,22,8977,139,1154.33,86,14.81,10.05,14.85,47.47,7.45,6593,0,32,31.74,.85,.4521,16149,16159
16159,16160,1615916160,1615916160,.22,2,.35,.39,31,23,2,3317,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2121.56,186,12.38,0,13.79,21.56,8.77,0,0,38,33.79,.75,.4521,16159,16160
16159,16163,1616316159,1616316159,.3,1,.47,.5,31,23,2,3317,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1734.36,120,13.59,0,14.36,27.45,6.92,0,0,38,36.17,.75,.4521,16159,16163
16159,16183,1615916183,1615916183,.68,2,1.31,1.33,31,42,1,1715,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,814.37,49,17.78,0,18.04,38,6.02,6610,0,31,30.57,.85,.4521,16159,16183
16160,16155,1616016155,1616016155,.31,2,.49,.55,31,23,2,3317,2,4,58,0,0,0,0,0,0,HE_0041,22000,23500,1328,37,25,1390,62,11685,588,2166.52,179,17.69,11.35,19.88,30.43,8.26,0,0,38,33.98,.75,.4521,16155,16160
16160,16159,1615916160,1615916160,.22,1,.35,.44,31,23,2,3317,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2640.75,168,15.4,0,19.2,24.12,6.36,0,0,38,30.21,.75,.4521,16159,16160
16161,16119,1616116119,1616116119,1.57,2,1.71,1.71,31,92,2,6868,0,4,99,0,0,1,1,130,4130001,X,0,0,0,0,0,0,0,0,0,1189.97,8,33.91,0,33.98,196.11,.67,6539,0,55,54.84,.7,.4521,16119,16161
16162,16156,1615616162,1615616162,.14,1,.23,.28,42,23,3,5306,2,4,99,0,0,1,1,23,4023005,X,0,0,0,0,0,0,0,0,0,4050.64,345,15.53,0,18.83,24.67,8.52,0,0,38,30.72,.75,.4521,16156,16162
16162,16167,1616216167,1616216167,.14,2,.23,.25,42,23,3,5306,2,4,99,0,0,1,1,23,4023005,X,0,0,0,0,0,0,0,0,0,3179.15,362,12.19,0,13.3,22.2,11.39,0,0,38,34.17,.75,.4521,16162,16167
16163,16159,1616316159,1616316159,.3,2,.47,.48,31,23,2,3317,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1405.45,141,11.01,0,11.31,26.68,10.03,0,0,38,37.21,.75,.4521,16159,16163
16163,16168,1616816163,1616816163,.29,1,.46,.48,31,23,2,3317,2,4,99,0,0,0,0,0,0,HE_0040,13500,14500,978,20,30,1029,50,7075,232,1709.43,120,13.11,7.89,13.81,26.79,7.02,0,0,38,36.23,.75,.4521,16163,16168
16164,16172,1616416172,1616416172,.24,1,.26,.26,31,92,2,6868,0,4,99,0,0,1,1,130,4130001,X,0,0,0,0,0,0,0,0,0,634.42,3,2.75,0,2.75,29.77,.47,6557,0,55,55.7,.7,.4521,16164,16172
16164,16173,1616416173,1616416173,.26,1,.52,.52,31,71,1,3196,0,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,404.35,5,3.5,0,3.5,27.7,1.24,0,0,30,30.19,.75,.4521,16164,16173
16165,16184,1616516184,1616516184,.53,2,.76,.76,31,21,2,5942,2,4,99,0,0,1,1,7,4007002,X,0,0,0,0,0,0,0,0,0,1380.36,118,17.48,0,17.54,75.51,8.55,0,0,42,42.07,.75,.4521,16165,16184
16165,16708,1670816165,1670816165,.92,1,1.32,1.32,31,21,2,5942,2,4,99,0,0,1,1,7,4007002,X,0,0,0,0,0,0,0,0,0,953.17,113,20.97,0,20.99,130.83,11.86,0,0,42,41.8,.75,.4521,16165,16708
16166,16151,1615116166,1615116166,.37,1,.58,.64,42,23,2,3538,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,2246.72,162,21.72,0,24.15,38.02,7.21,0,0,38,34.43,.75,.4521,16151,16166
16166,16177,1616616177,1616616177,.41,2,.59,.6,31,21,2,5942,2,4,99,0,0,0,1,0,0,HE_0010,23000,24500,1583,25,31,1639,56,12440,456,1939.59,122,19.07,16.12,19.28,59.06,6.29,0,0,42,41.6,.75,.4521,16166,16177
16167,16162,1616216167,1616216167,.14,1,.23,.27,42,23,3,5306,2,4,99,0,0,1,1,23,4023005,X,0,0,0,0,0,0,0,0,0,3893.88,338,14.93,0,17.69,24.11,8.68,0,0,38,31.45,.75,.4521,16162,16167
16167,16174,1616716174,1616716174,.23,2,.37,.41,42,23,3,5306,2,4,99,0,0,1,1,23,4023005,X,0,0,0,0,0,0,0,0,0,3278.6,373,20.22,0,22.27,36.04,11.38,0,0,38,34.58,.75,.4521,16167,16174
16168,16163,1616816163,1616816163,.29,2,.46,.47,31,23,2,3317,2,4,99,0,0,0,0,0,0,HE_0040,13500,14500,662,15,7,684,22,7425,178,1283.2,144,9.84,5.24,10.03,25.93,11.22,0,0,38,37.44,.75,.4521,16163,16168
16168,16174,1617416168,1617416168,.6,1,.95,1.01,31,23,2,3317,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1824.02,127,28.88,0,30.83,56.06,6.96,0,0,38,35.63,.75,.4521,16168,16174
16169,16187,1616916187,1616916187,.55,2,1.1,1.12,31,43,1,1310,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,649.76,30,11.91,0,12.12,24.43,4.62,0,0,30,29.55,.85,.4521,16169,16187
16169,16678,1667816169,1667816169,1.32,1,2.65,2.65,31,43,1,1310,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,115.71,19,5.11,0,5.11,57.85,16.42,0,0,30,29.98,.85,.4521,16169,16678
16170,16157,1615716170,1615716170,.37,1,.58,.61,31,23,2,3317,2,4,99,0,0,0,1,0,0,HE_0098,21000,22500,2295,47,115,2457,162,10831,613,1633.69,179,15.79,23.75,16.52,33.53,10.96,0,0,38,36.22,.75,.4521,16157,16170
16170,16161,1617016161,1617016161,.34,2,.68,.68,31,71,1,3196,0,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,388.02,3,4.4,0,4.4,36.23,.77,0,0,30,29.86,.75,.4521,16161,16170
16170,16173,1617016173,1617016173,.1,2,.15,.19,31,23,2,3317,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,2694.08,172,6.74,0,8.52,10.48,6.38,0,0,38,30.94,.75,.4521,16170,16173
16171,16161,1617116161,1617116161,.3,2,.33,.33,31,92,2,6868,0,4,99,0,0,1,1,130,4130001,X,0,0,0,0,0,0,0,0,0,801.95,5,4.41,0,4.41,37.79,.62,6555,0,55,55.37,.7,.4521,16161,16171
16172,16180,1617216180,1617216180,.34,1,.37,.37,31,92,2,6868,0,4,99,0,0,1,1,130,4130002,X,0,0,0,0,0,0,0,0,0,634.42,3,3.91,0,3.91,42.36,.47,6566,0,55,55.53,.7,.4521,16172,16180
16173,16170,1617016173,1617016173,.1,1,.15,.16,31,23,2,3317,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1569.63,175,3.92,0,4.08,8.62,11.15,0,0,38,37.62,.75,.4521,16170,16173
16173,16175,1617316175,1617316175,.24,2,.37,.45,31,23,2,3317,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,2511.47,170,15.49,0,18.69,24.68,6.77,0,0,38,31.78,.75,.4521,16173,16175
16173,16180,1617316180,1617316180,.33,1,.66,.66,31,71,1,3196,0,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,499.03,8,5.49,0,5.49,35.17,1.6,0,0,30,29.9,.75,.4521,16173,16180
16174,16167,1616716174,1616716174,.23,1,.37,.46,42,23,3,5306,2,4,99,0,0,1,1,23,4023005,X,0,0,0,0,0,0,0,0,0,4157.21,348,25.64,0,31.61,40.35,8.37,0,0,38,30.89,.75,.4521,16167,16174
16174,16168,1617416168,1617416168,.6,2,.95,.98,31,23,2,3317,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1397.26,149,22.12,0,22.71,53.91,10.66,0,0,38,37.06,.75,.4521,16168,16174
16174,16204,1617416204,1617416204,.81,2,1.28,1.38,42,23,3,5306,2,4,52,0,0,1,1,23,4023005,FD_080014,0,0,0,0,0,0,0,0,0,3018.62,359,64.4,0,69.29,121.81,11.89,0,0,38,35.38,.75,.4521,16174,16204
16175,16173,1617316175,1617316175,.24,1,.37,.38,31,23,2,3317,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1481.7,176,9.14,0,9.44,21.12,11.88,0,0,38,37.14,.75,.4521,16173,16175
16175,16182,1617516182,1617516182,1,2,1.57,1.84,31,23,2,3317,2,4,99,0,0,0,1,0,0,FD_082017,16000,17000,1634,19,26,1679,45,8101,326,2381.18,162,62.31,43.93,73,101.68,6.8,0,0,38,32.46,.75,.4521,16175,16182
16176,16157,1615716176,1615716176,.52,1,.74,.74,31,21,2,5942,2,4,99,0,0,1,0,0,0,HE_0059,0,0,0,0,0,0,0,0,0,1679.99,113,20.72,0,20.86,73.76,6.73,0,0,42,41.93,.75,.4521,16157,16176
16176,16179,1617616179,1617616179,.13,2,.18,.18,31,21,2,5942,2,4,99,0,0,1,0,0,0,X,0,0,0,0,0,0,0,0,0,1221.82,116,3.67,0,3.67,17.86,9.49,0,0,42,42.54,.75,.4521,16176,16179
16177,16166,1616616177,1616616177,.41,1,.59,.6,31,21,2,5942,2,4,99,0,0,0,1,0,0,HE_0010,23000,24500,1146,47,32,1225,79,12059,707,1835.4,134,18.05,12.05,18.21,58.95,7.3,0,0,42,41.68,.75,.4521,16166,16177
16177,16185,1617716185,1617716185,.35,2,.5,.51,31,21,2,5942,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1939.59,122,16.16,0,16.34,50.05,6.29,0,0,42,41.88,.75,.4521,16177,16185
16178,16170,1617816170,1617816170,.27,2,.54,.54,31,71,1,3196,0,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,343.44,6,3.09,0,3.09,28.77,1.75,0,0,30,30.12,.75,.4521,16170,16178
16178,16171,1617816171,1617816171,.3,2,.32,.32,31,92,2,6868,0,4,99,0,0,1,1,130,4130002,X,0,0,0,0,0,0,0,0,0,801.95,5,4.28,0,4.28,36.65,.62,6565,0,55,55.4,.7,.4521,16171,16178
16179,16176,1617616179,1617616179,.13,1,.18,.18,31,21,2,5942,2,4,99,0,0,1,0,0,0,X,0,0,0,0,0,0,0,0,0,1764.46,111,5.29,0,5.33,17.96,6.29,0,0,42,42.3,.75,.4521,16176,16179
16179,16190,1617916190,1617916190,.33,2,.48,.48,31,21,2,5942,2,4,99,0,0,1,0,0,0,X,0,0,0,0,0,0,0,0,0,1824.3,135,14.59,0,14.72,47.95,7.4,0,0,42,41.31,.75,.4521,16179,16190
16180,16196,1618016196,1618016196,.43,1,.47,.47,31,92,2,6868,0,4,99,0,0,1,1,130,4130002,FD_970404,0,0,0,0,0,0,0,0,0,1133.45,11,8.88,0,8.89,53.88,.97,6582,0,55,55.37,.7,.4521,16180,16196
16181,16146,1614616181,1614616181,1.24,1,2.48,3.16,52,46,1,578,2,4,99,0,0,0,1,0,0,HE_0024,3000,3200,494,5,5,503,10,1582,40,570.71,43,23.59,20.79,30.03,30.42,7.53,0,0,30,23.58,.85,.4521,16146,16181
16181,16158,1615816181,1615816181,1.75,1,2.7,2.84,52,43,1,751,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,493.58,32,22.21,0,23.4,35.62,6.48,0,0,39,36.96,.85,.4521,16158,16181
16181,16203,1618116203,1618116203,1.37,2,2.11,2.11,52,43,1,751,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,46.77,5,1.64,0,1.64,26.42,10.69,0,0,39,38.97,.85,.4521,16181,16203
16181,16210,1618116210,1618116210,.74,2,1.49,1.5,52,46,1,578,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,203.98,13,5.07,0,5.09,14.42,6.37,0,0,30,29.84,.85,.4521,16181,16210
16182,16175,1617516182,1617516182,1,1,1.57,1.61,31,23,2,3317,2,4,99,0,0,0,1,0,0,FD_082017,16000,17000,830,37,48,915,85,8899,386,1358.73,170,35.55,23.94,36.41,88.87,12.51,0,0,38,37.13,.75,.4521,16175,16182
16182,16192,1618216192,1618216192,.68,2,1.07,1.1,42,23,2,3538,2,4,54,0,0,0,1,0,0,HE_0037,15000,16000,1542,48,70,1659,118,7708,456,1499.94,100,26.75,29.59,27.48,64.8,6.67,0,0,38,37.15,.75,.4521,16182,16192
16182,16223,1618216223,1618216223,.76,2,1.47,1.47,31,42,1,1715,2,4,99,0,0,0,0,0,0,HE_0089,5700,6100,527,16,11,554,27,2727,157,99.99,18,2.45,13.57,2.45,42.03,18,0,0,31,30.98,.85,.4521,16182,16223
16183,16159,1615916183,1615916183,.68,1,1.31,1.31,31,42,1,1715,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,524.76,36,11.46,0,11.49,37.55,6.86,6610,0,31,30.94,.85,.4521,16159,16183
16183,16194,1618316194,1618316194,.29,2,.57,.59,31,42,1,1715,2,4,52,0,0,0,1,0,0,HE_0005,11000,12000,588,18,7,613,25,6000,120,1021.62,58,9.71,5.82,10.06,16.88,5.68,6610,0,31,29.68,.85,.4521,16183,16194
16184,16165,1616516184,1616516184,.53,1,.76,.76,31,21,2,5942,2,4,99,0,0,1,1,7,4007002,X,0,0,0,0,0,0,0,0,0,1186.94,121,15.03,0,15.06,75.41,10.19,0,0,42,42.13,.75,.4521,16165,16184
16184,16205,1618416205,1618416205,.51,2,.73,.73,31,21,2,5942,2,4,99,0,0,1,1,7,4007002,FD_085100,12500,12500,816,46,37,900,83,6196,598,1606.28,131,19.54,10.95,19.65,72.7,8.16,0,0,42,41.57,.75,.4521,16184,16205
16185,16177,1617716185,1617716185,.35,1,.5,.5,31,21,2,5942,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1835.4,134,15.29,0,15.43,49.96,7.3,0,0,42,41.96,.75,.4521,16177,16185
16185,16189,1618516189,1618516189,.13,2,.19,.19,31,21,2,5942,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,2111.22,127,6.69,0,6.78,19.09,6.02,0,0,42,40.55,.75,.4521,16185,16189
16186,16190,1618616190,1618616190,.63,2,1.22,1.23,31,42,2,3504,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,1306.2,69,26.56,0,26.71,71.64,5.28,0,0,31,30.81,.85,.4521,16186,16190
16186,16206,1620616186,1620616186,.69,1,1.33,1.33,31,42,2,3504,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,1032.99,66,22.9,0,22.95,77.83,6.39,0,0,31,30.84,.85,.4521,16186,16206
16187,16169,1616916187,1616916187,.55,1,1.1,1.11,31,43,1,1310,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,517.39,36,9.49,0,9.55,24.18,6.96,0,0,30,29.86,.85,.4521,16169,16187
16187,16209,1618716209,1618716209,.54,2,1.09,1.13,31,43,1,1310,2,4,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,761.93,36,13.84,0,14.3,24.58,4.72,0,0,30,28.93,.85,.4521,16187,16209
16188,16105,1610516188,1610516188,2.84,1,5.5,5.5,33,42,1,1521,2,4,99,0,0,0,1,0,0,HE_0070,3800,4100,130,4,3,137,7,2003,59,149.26,56,13.68,12.56,13.68,139.45,37.52,0,0,31,31.02,.85,.4521,16105,16188
16188,16197,1618816197,1618816197,.24,2,.46,.46,31,42,1,1715,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,187.74,51,1.44,0,1.44,13.15,27.17,0,0,31,30.96,.85,.4521,16188,16197
16189,16185,1618516189,1618516189,.13,1,.19,.19,31,21,2,5942,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1713.67,135,5.43,0,5.46,18.95,7.88,0,0,42,40.86,.75,.4521,16185,16189
16189,16213,1618916213,1618916213,.5,2,.71,.72,31,21,2,5942,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,2152.81,125,25.47,0,25.87,71.41,5.81,0,0,42,41.39,.75,.4521,16189,16213
16190,16179,1617916190,1617916190,.33,1,.48,.48,31,21,2,5942,2,4,99,0,0,1,0,0,0,X,0,0,0,0,0,0,0,0,0,1863.33,131,14.91,0,15.05,47.98,7.03,0,0,42,41.28,.75,.4521,16179,16190
16190,16186,1618616190,1618616190,.63,1,1.22,1.22,31,42,2,3504,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,1032.99,66,21,0,21.05,71.4,6.39,0,0,31,30.92,.85,.4521,16186,16190
16190,16193,1619016193,1619016193,.17,2,.33,.33,31,42,1,1715,2,4,99,0,0,1,1,0,0,HE_0095,10500,11500,1283,37,15,1335,52,5856,230,783.29,36,4.31,7.34,4.36,9.55,4.6,0,0,31,30.92,.85,.4521,16190,16193
16190,16230,1619016230,1619016230,1.04,2,2.01,2.03,31,42,1,1715,2,4,99,0,0,1,0,0,0,X,0,0,0,0,0,0,0,0,0,755.65,75,25.31,0,25.59,58.09,9.93,0,0,31,30.7,.85,.4521,16190,16230
16191,15259,1525916191,1525916191,.46,1,.84,1.04,52,45,1,686,2,3,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,651.85,28,9.13,0,11.27,11.85,4.3,0,0,33,26.85,.85,.4521,15259,16191
16191,16218,1619116218,1619116218,.51,2,.93,.98,52,45,1,686,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,441.31,21,6.84,0,7.18,11.15,4.76,0,0,33,31.46,.85,.4521,16191,16218
16192,16182,1618216192,1618216192,.68,1,1.07,1.08,42,23,2,3538,2,4,54,0,0,0,1,0,0,HE_0037,15000,16000,931,82,25,1038,107,8292,372,1114.65,104,19.88,18.51,20.07,63.69,9.33,0,0,38,37.8,.75,.4521,16182,16192
16192,16205,1619216205,1619216205,.91,2,1.44,1.46,42,23,2,3538,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1189.72,90,28.55,0,28.9,85.93,7.56,0,0,38,37.44,.75,.4521,16192,16205
16193,16190,1619016193,1619016193,.17,1,.33,.33,31,42,1,1715,2,4,99,0,0,1,1,0,0,HE_0095,10500,11500,692,47,9,748,56,5644,207,678.7,39,3.73,4.11,3.76,9.5,5.75,0,0,31,31.09,.85,.4521,16190,16193
16193,16198,1619316198,1619316198,.25,2,.49,.49,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,688.48,28,5.62,0,5.66,14.11,4.07,0,0,31,30.93,.85,.4521,16193,16198
16194,16183,1618316194,1618316194,.29,1,.57,.58,31,42,1,1715,2,4,52,0,0,0,1,0,0,HE_0005,11000,12000,588,18,7,613,25,6000,120,734.9,45,6.98,5.82,7.05,16.45,6.12,6610,0,31,30.46,.85,.4521,16183,16194
16194,16199,1619416199,1619416199,.41,2,.79,.79,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,595.3,38,7.84,0,7.87,22.68,6.38,6611,0,31,30.82,.85,.4521,16194,16199
16194,16200,1619416200,1619416200,.12,2,.23,.26,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,1421.93,89,5.45,0,6.19,7.47,6.26,0,0,31,27.47,.85,.4521,16194,16200
16195,16178,1619516178,1619516178,.48,2,.53,.53,31,92,2,6868,0,4,99,0,0,1,1,130,4130002,FD_970404,0,0,0,0,0,0,0,0,0,1145.39,11,10.12,0,10.13,60.77,.96,6580,0,55,54.78,.7,.4521,16178,16195
16196,16263,1619616263,1619616263,1.87,1,2.03,2.03,31,92,2,6868,0,4,52,0,0,1,1,130,4130002,FD_970406,0,0,0,0,0,0,0,0,0,1133.45,11,38.35,0,38.41,232.74,.97,6646,0,55,55.04,.7,.4521,16196,16263
16197,16188,1618816197,1618816197,.24,1,.46,.46,31,42,1,1715,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,149.26,56,1.14,0,1.14,13.15,37.52,0,0,31,30.96,.85,.4521,16188,16197
16197,16224,1619716224,1619716224,.8,2,1.55,1.55,31,42,1,1715,2,4,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,194.71,51,5.03,0,5.03,44.31,26.19,0,0,31,31.09,.85,.4521,16197,16224
16198,16193,1619316198,1619316198,.25,1,.49,.49,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,488.93,28,3.99,0,4,14.04,5.73,0,0,31,31.1,.85,.4521,16193,16198
16198,16201,1619816201,1619816201,.24,2,.47,.47,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,688.48,28,5.39,0,5.43,13.54,4.07,0,0,31,30.47,.85,.4521,16198,16201
16199,16194,1619416199,1619416199,.41,1,.79,.79,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,658.63,42,8.67,0,8.73,22.73,6.38,6611,0,31,30.76,.85,.4521,16194,16199
16199,16202,1619916202,1619916202,.22,2,.43,.43,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,636.09,38,4.56,0,4.58,12.36,5.97,6611,0,31,30.92,.85,.4521,16199,16202
16200,16194,1619416200,1619416200,.12,1,.23,.24,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,1071.89,72,4.11,0,4.29,6.86,6.72,0,0,31,29.89,.85,.4521,16194,16200
16200,16208,1620016208,1620016208,.24,2,.46,.52,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,1400.51,88,10.74,0,12.11,14.83,6.28,0,0,31,27.59,.85,.4521,16200,16208
16201,16198,1619816201,1619816201,.24,1,.47,.47,31,42,1,1715,2,4,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,488.93,28,3.83,0,3.84,13.46,5.73,0,0,31,30.64,.85,.4521,16198,16201
